show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,duration_num,duration_unit,qtd_generos,idade_conteudo,decada_lancamento,mes_adicao,ano_adicao,indicador_filme_serie,faixa_duracao,categoria_idade,duration_minmax,idade_standardized
s3070,Movie,Pokémon the Movie: Power of Us,Tetsuo Yajima,,2020-01-01,2018.0,TV-Y7,98 min,"Anime Features, Children & Family Movies",98.0,min,2,8.0,2010.0s,1.0,2020.0,1,Médio,Novo,0.3074433656957929,-0.42931513988543624
s4333,Movie,Battle,Katarina Launing,Norway,2018-12-01,2018.0,TV-MA,98 min,"Dramas, International Movies, Romantic Movies",98.0,min,3,8.0,2010.0s,12.0,2018.0,1,Médio,Novo,0.3074433656957929,-0.42931513988543624
s6810,Movie,Froning: The Fittest Man in History,Heber Cannon,United States,2018-07-15,2016.0,PG,99 min,"Documentaries, International Movies, Sports Movies",99.0,min,3,10.0,2010.0s,7.0,2018.0,1,Médio,Intermediário,0.31067961165048547,-0.2025300601217362
s4068,Movie,Quién te cantará,,Spain,2019-02-28,2018.0,TV-MA,125 min,"Dramas, Independent Movies, International Movies",125.0,min,3,8.0,2010.0s,2.0,2019.0,1,Longo,Novo,0.39482200647249194,-0.42931513988543624
s813,Movie,Swordfish,Dominic Sena,United States,2021-06-02,2001.0,R,99 min,Action & Adventure,99.0,min,1,25.0,2000.0s,6.0,2021.0,1,Médio,Antigo,0.31067961165048547,1.498358038106014
s7377,TV Show,Magi: Adventure of Sinbad,,Japan,2016-07-14,2016.0,TV Show,1 Season,"Anime Series, International TV Shows",1.0,Season,2,10.0,2010.0s,7.0,2016.0,0,Série (Temporadas),Intermediário,,-0.2025300601217362
s1457,Movie,Into the Wild,Sean Penn,United States,2021-01-01,2007.0,,148 min,"Action & Adventure, Dramas, Independent Movies",148.0,min,3,19.0,2000.0s,1.0,2021.0,1,Longo,Antigo,0.46925566343042074,0.8180027988149139
s1575,TV Show,The Surgeon's Cut,,United States,2020-12-09,2020.0,TV-14,1 Season,"Docuseries, Science & Nature TV",1.0,Season,2,6.0,2020.0s,12.0,2020.0,0,Série (Temporadas),Novo,,-0.6561002196491362
s8619,Movie,Trash Fire,Richard Bates Jr.,United States,2017-02-02,2016.0,R,94 min,"Comedies, Dramas, Independent Movies",94.0,min,3,10.0,2010.0s,2.0,2017.0,1,Médio,Intermediário,0.29449838187702265,-0.2025300601217362
s1912,Movie,Human Nature,Adam Bolt,,2020-10-01,2019.0,TV-14,95 min,Documentaries,95.0,min,1,7.0,2010.0s,10.0,2020.0,1,Médio,Novo,0.2977346278317152,-0.5427076797672862
s801,Movie,Mosquita y Mari,Aurora Guerrero,United States,2021-06-02,2012.0,,85 min,"Dramas, Independent Movies, LGBTQ Movies",85.0,min,3,14.0,2010.0s,6.0,2021.0,1,Médio,Antigo,0.26537216828478966,0.25104009940566385
s1252,Movie,Dances with Wolves,Kevin Costner,United States,2021-03-01,1990.0,PG-13,181 min,"Action & Adventure, Classic Movies, Dramas",181.0,min,3,36.0,1990.0s,3.0,2021.0,1,Longo,Antigo,0.5760517799352751,2.745675976806364
s7128,Movie,Jesus: Countdown to Calvary,Gerry Hoban,Ireland,2019-04-01,2018.0,TV-14,53 min,"Documentaries, Faith & Spirituality",53.0,min,2,8.0,2010.0s,4.0,2019.0,1,Curto,Novo,0.16181229773462785,-0.42931513988543624
s4423,Movie,ABCD 2,,India,2018-11-01,2015.0,TV-14,146 min,"Dramas, International Movies, Music & Musicals",146.0,min,3,11.0,2010.0s,11.0,2018.0,1,Longo,Intermediário,0.46278317152103565,-0.08913752023988618
s283,Movie,La diosa del asfalto,Julián Hernández,,2021-08-11,2020.0,TV-MA,127 min,"Dramas, Independent Movies, International Movies",127.0,min,3,6.0,2020.0s,8.0,2021.0,1,Longo,Novo,0.40129449838187703,-0.6561002196491362
s8119,Movie,Summer Night,Joseph Cross,United States,,2019.0,TV-MA,93 min,"Comedies, Dramas, Romantic Movies",93.0,min,3,7.0,2010.0s,,,1,Médio,Novo,0.29126213592233013,-0.5427076797672862
s3242,TV Show,Nailed It! Holiday!,,United States,,2019.0,TV-PG,2 Seasons,Reality TV,2.0,Seasons,1,7.0,2010.0s,,,0,Série (Temporadas),Novo,,-0.5427076797672862
s6653,TV Show,Dueños del paraíso,,United States,2017-02-25,2015.0,TV-14,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",1.0,Season,3,11.0,2010.0s,2.0,2017.0,0,Série (Temporadas),Intermediário,,-0.08913752023988618
s7384,TV Show,Mahi Way,,India,2018-03-01,2010.0,TV-14,1 Season,"International TV Shows, TV Comedies",1.0,Season,2,16.0,2010.0s,3.0,2018.0,0,Série (Temporadas),Antigo,,0.4778251791693639
s8430,TV Show,The Most Beautiful Hands of Delhi,,Sweden,2017-07-20,2017.0,TV-MA,1 Season,"International TV Shows, TV Comedies, TV Dramas",1.0,Season,3,9.0,2010.0s,7.0,2017.0,0,Série (Temporadas),Intermediário,,-0.3159226000035862
s8251,TV Show,The Code,,United Kingdom,2018-02-01,2011.0,TV-PG,1 Season,"British TV Shows, Docuseries, International TV Shows",1.0,Season,3,15.0,2010.0s,2.0,2018.0,0,Série (Temporadas),Antigo,,0.3644326392875139
s636,Movie,Here Comes the Rain,Bahij Hojeij,Lebanon,2021-06-25,2010.0,TV-MA,101 min,"Dramas, International Movies",101.0,min,2,16.0,2010.0s,6.0,2021.0,1,Médio,Antigo,0.31715210355987056,0.4778251791693639
s4288,Movie,Andhadhun,Sriram Raghavan,India,2018-12-16,2018.0,,137 min,"Comedies, Dramas, International Movies",137.0,min,3,8.0,2010.0s,12.0,2018.0,1,Longo,Novo,0.4336569579288026,-0.42931513988543624
s5143,Movie,Monster Island,Leopoldo Aguilar,India,,2017.0,TV-Y7,81 min,Children & Family Movies,81.0,min,1,9.0,2010.0s,,,1,Médio,Intermediário,0.2524271844660194,-0.3159226000035862
s2846,Movie,The Death of Mr. Lazarescu,Cristi Puiu,Romania,2020-03-04,2005.0,,154 min,"Dramas, International Movies",154.0,min,2,21.0,2000.0s,3.0,2020.0,1,Longo,Antigo,0.4886731391585761,1.044787878578614
s5970,Movie,​Maj Rati ​​Keteki,,India,,2017.0,TV-14,117 min,"Dramas, International Movies",117.0,min,2,9.0,2010.0s,,,1,Médio,Intermediário,0.36893203883495146,-0.3159226000035862
s4634,TV Show,Mobile Suit Gundam UC,,Japan,2018-09-20,2014.0,TV-PG,1 Season,"Anime Series, International TV Shows",1.0,Season,2,12.0,2010.0s,9.0,2018.0,0,Série (Temporadas),Antigo,,0.024255019641963835
s6298,Movie,Bheemayan,Rajiv Chilaka,India,2019-05-10,2018.0,TV-Y,63 min,Children & Family Movies,63.0,min,1,8.0,2010.0s,5.0,2019.0,1,Médio,Novo,0.19417475728155342,-0.42931513988543624
s2315,Movie,Stardust,Matthew Vaughn,,2020-07-01,2007.0,PG-13,128 min,"Action & Adventure, International Movies, Romantic Movies",128.0,min,3,19.0,2000.0s,7.0,2020.0,1,Longo,Antigo,0.4045307443365696,0.8180027988149139
s5050,Movie,Kavin Jay: Everybody Calm Down!,,United States,2010-01-01,2025.0,TV-MA,53 min,Stand-Up Comedy,53.0,min,1,1.0,2020.0s,1.0,2010.0,1,Curto,Novo,0.16181229773462785,-1.2230629190583864
s4377,TV Show,The Final Table,,United States,2018-11-20,2018.0,TV-PG,1 Season,Reality TV,1.0,Season,1,8.0,2010.0s,11.0,2018.0,0,Série (Temporadas),Novo,,-0.42931513988543624
s1139,Movie,The Pianist,Roman Polański,United Kingdom,2021-04-01,2002.0,,149 min,"Dramas, Independent Movies, International Movies",149.0,min,3,24.0,2000.0s,4.0,2021.0,1,Longo,Antigo,0.4724919093851133,1.384965498224164
s2031,Movie,Cargo,Arati Kadav,India,2020-09-09,2020.0,TV-14,113 min,"Comedies, Dramas, Independent Movies",113.0,min,3,6.0,2020.0s,9.0,2020.0,1,Médio,Novo,0.3559870550161813,-0.6561002196491362
s3204,Movie,Why Me?,Tudor Giurgiu,,2019-12-01,2015.0,,126 min,"Dramas, International Movies, Thrillers",126.0,min,3,11.0,2010.0s,12.0,2019.0,1,Longo,Intermediário,0.3980582524271845,-0.08913752023988618
s1930,TV Show,Man with a Plan,,United States,2020-09-30,2020.0,TV Show,4 Seasons,TV Comedies,4.0,Seasons,1,6.0,2020.0s,9.0,2020.0,0,Série (Temporadas),Novo,,-0.6561002196491362
s5434,TV Show,28 Moons,,South Korea,2017-06-10,2016.0,TV-PG,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",1.0,Season,3,10.0,2010.0s,6.0,2017.0,0,Série (Temporadas),Intermediário,,-0.2025300601217362
s6503,Movie,Clouds of Sils Maria,Olivier Assayas,France,2017-02-12,2014.0,R,124 min,"Dramas, International Movies",124.0,min,2,12.0,2010.0s,2.0,2017.0,1,Longo,Antigo,0.39158576051779936,0.024255019641963835
s5267,Movie,Gaga: Five Foot Two,Chris Moukarbel,,2017-09-22,2017.0,TV-MA,101 min,"Documentaries, Music & Musicals",101.0,min,2,9.0,2010.0s,9.0,2017.0,1,Médio,Intermediário,0.31715210355987056,-0.3159226000035862
s2007,TV Show,Buddi,,United Kingdom,2020-09-11,2020.0,TV-Y,2 Seasons,"British TV Shows, Kids' TV",2.0,Seasons,2,6.0,2020.0s,9.0,2020.0,0,Série (Temporadas),Novo,,-0.6561002196491362
s5132,Movie,Shikari,"Latif Faiziyev, Umesh Mehra",India,2017-12-08,1991.0,TV-14,163 min,"Dramas, International Movies, Music & Musicals",163.0,min,3,35.0,1990.0s,12.0,2017.0,1,Longo,Antigo,0.5177993527508091,2.632283436924514
s2567,Movie,Bennett's War,Alex Ranarivelo,,2020-05-02,2019.0,,94 min,"Dramas, Sports Movies",94.0,min,2,7.0,2010.0s,5.0,2020.0,1,Médio,Novo,0.29449838187702265,-0.5427076797672862
s5673,TV Show,InuYasha,,Japan,2016-12-15,2001.0,TV-14,2 Seasons,"Anime Series, International TV Shows",2.0,Seasons,2,25.0,2000.0s,12.0,2016.0,0,Série (Temporadas),Antigo,,1.498358038106014
s4056,TV Show,Larva Island,,Pakistan,2019-03-01,2019.0,TV-Y7,2 Seasons,"Kids' TV, Korean TV Shows, TV Comedies",2.0,Seasons,3,7.0,2010.0s,3.0,2019.0,0,Série (Temporadas),Novo,,-0.5427076797672862
s5464,Movie,Smoke & Mirrors,Alberto Rodríguez,Spain,2017-06-01,2016.0,TV-14,123 min,"Dramas, International Movies, Thrillers",123.0,min,3,10.0,2010.0s,6.0,2017.0,1,Longo,Intermediário,0.38834951456310685,-0.2025300601217362
s465,Movie,Gunpowder Milkshake,Navot Papushado,,2021-07-14,2021.0,,115 min,"Action & Adventure, Comedies",115.0,min,2,5.0,2020.0s,7.0,2021.0,1,Médio,Novo,0.36245954692556637,-0.7694927595309863
s5135,Movie,Craig Ferguson: Tickle Fight,Jay Chapman,United States,2017-12-05,2017.0,,67 min,Stand-Up Comedy,67.0,min,1,9.0,2010.0s,12.0,2017.0,1,Médio,Intermediário,0.20711974110032363,-0.3159226000035862
s5973,Movie,#cats_the_mewvie,Michael Margolis,Canada,2020-02-05,2020.0,TV-14,90 min,"Documentaries, International Movies",90.0,min,2,6.0,2020.0s,2.0,2020.0,1,Médio,Novo,0.28155339805825247,-0.6561002196491362
s2946,TV Show,Cagaster of an Insect Cage,,Japan,2020-02-06,2020.0,TV-MA,1 Season,"Anime Series, International TV Shows",1.0,Season,2,6.0,2020.0s,2.0,2020.0,0,Série (Temporadas),Novo,,-0.6561002196491362
s3714,Movie,Kahaani,Sujoy Ghosh,India,2019-06-26,2012.0,TV-14,122 min,"International Movies, Music & Musicals, Thrillers",122.0,min,3,14.0,2010.0s,6.0,2019.0,1,Longo,Antigo,0.38511326860841427,0.25104009940566385
s7238,Movie,Krystal,William H. Macy,United States,2019-01-01,2017.0,R,93 min,"Comedies, Dramas",93.0,min,2,9.0,2010.0s,1.0,2019.0,1,Médio,Intermediário,0.29126213592233013,-0.3159226000035862
s5468,Movie,Without Gorky,Cosima Spender,,2017-05-31,2011.0,TV-14,80 min,Documentaries,80.0,min,1,15.0,2010.0s,5.0,2017.0,1,Médio,Antigo,0.2491909385113269,0.3644326392875139
s4630,TV Show,Maniac,,,2018-09-21,2018.0,TV-MA,1 Season,"TV Comedies, TV Dramas, TV Mysteries",1.0,Season,3,8.0,2010.0s,9.0,2018.0,0,Série (Temporadas),Novo,,-0.42931513988543624
s4102,Movie,Candyflip,Shanawaz Nellikunnil,,2019-02-15,2017.0,,104 min,"Dramas, Independent Movies, International Movies",104.0,min,3,9.0,2010.0s,2.0,2019.0,1,Médio,Intermediário,0.3268608414239482,-0.3159226000035862
s6029,Movie,A Billion Colour Story,Padmakumar Narasimhamurthy,India,2018-04-01,2016.0,TV-14,104 min,"Dramas, Independent Movies, International Movies",104.0,min,3,10.0,2010.0s,4.0,2018.0,1,Médio,Intermediário,0.3268608414239482,-0.2025300601217362
s166,TV Show,Oldsters,,Pakistan,2021-09-01,2019.0,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",1.0,Season,3,7.0,2010.0s,9.0,2021.0,0,Série (Temporadas),Novo,,-0.5427076797672862
s1832,Movie,Whispers,,Lebanon,2020-10-19,1980.0,TV-14,93 min,"Documentaries, International Movies",93.0,min,2,46.0,1980.0s,10.0,2020.0,1,Médio,Antigo,0.29126213592233013,3.8796013756248637
s2764,Movie,Dragons: Rescue Riders: Hunt for the Golden Dragon,"TJ Sullivan, Greg Rankin",United States,2020-03-27,2020.0,TV-Y,46 min,"Children & Family Movies, Comedies",46.0,min,2,6.0,2020.0s,3.0,2020.0,1,Curto,Novo,0.13915857605177995,-0.6561002196491362
s6240,Movie,Barbie: A Fairy Secret,William Lau,United States,2017-10-01,2010.0,,72 min,Children & Family Movies,72.0,min,1,16.0,2010.0s,10.0,2017.0,1,Médio,Antigo,0.22330097087378642,0.4778251791693639
s1694,TV Show,Beyblade Burst Rise,,Japan,2020-11-15,2019.0,TV Show,1 Season,"Anime Series, Kids' TV",1.0,Season,2,7.0,2010.0s,11.0,2020.0,0,Série (Temporadas),Novo,,-0.5427076797672862
s1464,TV Show,The Cat in the Hat Knows a Lot About That!,Tony Collingwood,Canada,2021-01-01,2014.0,TV-Y,1 Season,Kids' TV,1.0,Season,1,12.0,2010.0s,1.0,2021.0,0,Série (Temporadas),Antigo,,0.024255019641963835
s7124,TV Show,Jeopardy!,,,2020-12-18,2019.0,TV Show,2 Seasons,Reality TV,2.0,Seasons,1,7.0,2010.0s,12.0,2020.0,0,Série (Temporadas),Novo,,-0.5427076797672862
s5342,Movie,Enter the Warriors Gate,Matthias Hoene,France,2017-08-05,2016.0,PG-13,105 min,"Action & Adventure, International Movies, Sci-Fi & Fantasy",105.0,min,3,10.0,2010.0s,8.0,2017.0,1,Médio,Intermediário,0.3300970873786408,-0.2025300601217362
s4812,Movie,Recovery Boys,,United States,2018-06-29,2018.0,TV-MA,90 min,Documentaries,90.0,min,1,8.0,2010.0s,6.0,2018.0,1,Médio,Novo,0.28155339805825247,-0.42931513988543624
s5162,Movie,Brian Regan: Nunchucks and Flamethrowers,Troy Miller,United States,2017-11-21,2017.0,TV-PG,61 min,Stand-Up Comedy,61.0,min,1,9.0,2010.0s,11.0,2017.0,1,Médio,Intermediário,0.1877022653721683,-0.3159226000035862
s748,Movie,Confusion Na Wa,,Nigeria,2021-06-09,2013.0,TV-MA,106 min,"Comedies, Dramas, International Movies",106.0,min,3,13.0,2010.0s,6.0,2021.0,1,Médio,Antigo,0.33333333333333337,0.13764755952381386
s3064,TV Show,Live Up To Your Name,,South Korea,2020-01-01,2017.0,TV-MA,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",1.0,Season,3,9.0,2010.0s,1.0,2020.0,0,Série (Temporadas),Intermediário,,-0.3159226000035862
s2451,TV Show,Midnight Diner,,,2020-06-01,2014.0,TV-MA,3 Seasons,"International TV Shows, TV Dramas",3.0,Seasons,2,12.0,2010.0s,6.0,2020.0,0,Série (Temporadas),Antigo,,0.024255019641963835
s2425,Movie,The Last Days of American Crime,Olivier Megaton,,2020-06-05,2020.0,TV-MA,149 min,"Action & Adventure, Dramas, Independent Movies",149.0,min,3,6.0,2020.0s,6.0,2020.0,1,Longo,Novo,0.4724919093851133,-0.6561002196491362
s1012,Movie,Free to Play,,United States,2021-04-19,2014.0,TV-14,76 min,Documentaries,76.0,min,1,12.0,2010.0s,4.0,2021.0,1,Médio,Antigo,0.23624595469255666,0.024255019641963835
s7808,Movie,Q Ball,Michael Tolajian,United States,2020-03-11,2019.0,TV-MA,96 min,"Documentaries, Sports Movies",96.0,min,2,7.0,2010.0s,3.0,2020.0,1,Médio,Novo,0.3009708737864078,-0.5427076797672862
s5306,TV Show,Narcos,,United States,2017-09-01,2017.0,TV-MA,3 Seasons,"Crime TV Shows, TV Action & Adventure, TV Dramas",3.0,Seasons,3,9.0,2010.0s,9.0,2017.0,0,Série (Temporadas),Intermediário,,-0.3159226000035862
s7394,Movie,Mandi,,India,2020-01-01,1983.0,TV-MA,155 min,"Dramas, Independent Movies, International Movies",155.0,min,3,43.0,1980.0s,1.0,2020.0,1,Longo,Antigo,0.49190938511326865,3.5394237559793145
s2511,Movie,The Beach Loafer,Ali Ragab,Egypt,2020-05-19,2004.0,TV-14,112 min,"Comedies, International Movies",112.0,min,2,22.0,2000.0s,5.0,2020.0,1,Médio,Antigo,0.3527508090614887,1.158180418460464
s7325,TV Show,Lo que la verdad esconde: El caso Asunta (Operacion Nenúfar),,Spain,2019-02-01,2017.0,TV-14,1 Season,"Crime TV Shows, Docuseries, International TV Shows",1.0,Season,3,9.0,2010.0s,2.0,2019.0,0,Série (Temporadas),Intermediário,,-0.3159226000035862
s5480,TV Show,The Keepers,,,2017-05-19,2017.0,TV-MA,1 Season,"Crime TV Shows, Docuseries, TV Mysteries",1.0,Season,3,9.0,2010.0s,5.0,2017.0,0,Série (Temporadas),Intermediário,,-0.3159226000035862
s2257,Movie,Born Racer,,New Zealand,2020-07-08,2018.0,R,89 min,"Documentaries, Sports Movies",89.0,min,2,8.0,2010.0s,7.0,2020.0,1,Médio,Novo,0.2783171521035599,-0.42931513988543624
s7201,Movie,Kill Hitler! The Luck of the Devil,Frédéric Tonolli,,2019-05-01,2015.0,TV-14,53 min,"Documentaries, International Movies",53.0,min,2,11.0,2010.0s,5.0,2019.0,1,Curto,Intermediário,0.16181229773462785,-0.08913752023988618
s8352,Movie,The Humanity Bureau,Rob W. King,Canada,2018-12-18,2017.0,,94 min,"Action & Adventure, Sci-Fi & Fantasy",94.0,min,2,9.0,2010.0s,12.0,2018.0,1,Médio,Intermediário,0.29449838187702265,-0.3159226000035862
s8046,Movie,SMOSH: The Movie,Alex Winter,United States,2015-09-22,2015.0,PG-13,83 min,Comedies,83.0,min,1,11.0,2010.0s,9.0,2015.0,1,Médio,Intermediário,0.25889967637540456,-0.08913752023988618
s8276,Movie,The Devil and Father Amorth,William Friedkin,Italy,2018-07-23,2017.0,TV-PG,69 min,"Documentaries, Horror Movies",69.0,min,2,9.0,2010.0s,7.0,2018.0,1,Médio,Intermediário,0.21359223300970875,-0.3159226000035862
s6645,Movie,Dragonheart: Battle for the Heartfire,Patrik Syversen,United States,2017-06-13,2017.0,PG-13,98 min,"Action & Adventure, Sci-Fi & Fantasy",98.0,min,2,9.0,2010.0s,6.0,2017.0,1,Médio,Intermediário,0.3074433656957929,-0.3159226000035862
s2091,Movie,Edge of Seventeen,David Moreton,United States,2020-08-27,1998.0,TV-MA,103 min,"Comedies, Dramas, Independent Movies",103.0,min,3,28.0,1990.0s,8.0,2020.0,1,Médio,Antigo,0.3236245954692557,1.8385356577515641
s7226,Movie,Kraftidioten,Hans Petter Moland,Norway,2017-01-05,2014.0,TV-MA,117 min,"Comedies, International Movies, Thrillers",117.0,min,3,12.0,2010.0s,1.0,2017.0,1,Médio,Antigo,0.36893203883495146,0.024255019641963835
s3068,TV Show,"Nisman: The Prosecutor, the President, and the Spy",Justin Webster,,2020-01-01,2020.0,TV-MA,1 Season,"Crime TV Shows, Docuseries, International TV Shows",1.0,Season,3,6.0,2020.0s,1.0,2020.0,0,Série (Temporadas),Novo,,-0.6561002196491362
s826,TV Show,Dirty John,,United States,2021-05-31,2020.0,TV-MA,2 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries",2.0,Seasons,3,6.0,2020.0s,5.0,2021.0,0,Série (Temporadas),Novo,,-0.6561002196491362
s706,Movie,Biking Borders,Max Jabs,,2021-06-16,2019.0,TV-14,89 min,"Documentaries, International Movies, Sports Movies",89.0,min,3,7.0,2010.0s,6.0,2021.0,1,Médio,Novo,0.2783171521035599,-0.5427076797672862
s4013,TV Show,My Pride,,Pakistan,2019-03-15,2018.0,TV-14,1 Season,"International TV Shows, TV Dramas",1.0,Season,2,8.0,2010.0s,3.0,2019.0,0,Série (Temporadas),Novo,,-0.42931513988543624
s321,TV Show,Top Secret UFO Projects: Declassified,,Pakistan,2021-08-03,2021.0,TV-PG,1 Season,Docuseries,1.0,Season,1,5.0,2020.0s,8.0,2021.0,0,Série (Temporadas),Novo,,-0.7694927595309863
s4197,TV Show,La Grande Chaumière Violette,,Taiwan,2019-01-14,2016.0,TV Show,1 Season,"International TV Shows, TV Dramas",1.0,Season,2,10.0,2010.0s,1.0,2019.0,0,Série (Temporadas),Intermediário,,-0.2025300601217362
s3575,Movie,Simon Amstell: Set Free,Julia Knowles,United Kingdom,,2019.0,,52 min,Stand-Up Comedy,52.0,min,1,7.0,2010.0s,,,1,Curto,Novo,0.15857605177993528,-0.5427076797672862
s6208,Movie,Back and Forth,José Eduardo Belmonte,Brazil,,2016.0,NR,95 min,"Comedies, Dramas, International Movies",95.0,min,3,10.0,2010.0s,,,1,Médio,Intermediário,0.2977346278317152,-0.2025300601217362
s3115,Movie,Iyore,Frank Rajah Arase,Nigeria,,2015.0,TV-PG,141 min,"Dramas, International Movies, Romantic Movies",141.0,min,3,11.0,2010.0s,,,1,Longo,Intermediário,0.44660194174757284,-0.08913752023988618
s5025,Movie,Marlon Wayans: Woke-ish,Marcus Raboy,,,2018.0,TV-MA,67 min,Stand-Up Comedy,67.0,min,1,8.0,2010.0s,,,1,Médio,Novo,0.20711974110032363,-0.42931513988543624
s6849,Movie,Ghost Tears,Kazuchika Kise,Japan,2019-02-24,2014.0,TV-MA,58 min,"Action & Adventure, Anime Features, International Movies",58.0,min,3,12.0,2010.0s,2.0,2019.0,1,Curto,Antigo,0.17799352750809064,0.024255019641963835
s5608,Movie,Katherine Ryan: In Trouble,Colin Dench,United Kingdom,2017-02-14,2017.0,TV-MA,64 min,Stand-Up Comedy,64.0,min,1,9.0,2010.0s,2.0,2017.0,1,Médio,Intermediário,0.19741100323624597,-0.3159226000035862
s3139,Movie,Holy Expectations,Fernando Ayllón,Colombia,2019-12-15,2019.0,TV-14,89 min,"Children & Family Movies, Comedies, International Movies",89.0,min,3,7.0,2010.0s,12.0,2019.0,1,Médio,Novo,0.2783171521035599,-0.5427076797672862
s8120,Movie,Summer of '92,Kasper Barfoed,Denmark,,2015.0,,94 min,"Dramas, International Movies, Sports Movies",94.0,min,3,11.0,2010.0s,,,1,Médio,Intermediário,0.29449838187702265,-0.08913752023988618
s7315,Movie,Little Lunch: The Nightmare Before Graduation,Robyn Butler,Australia,2018-03-15,2016.0,TV-Y7,25 min,"Children & Family Movies, Comedies",25.0,min,2,10.0,2010.0s,3.0,2018.0,1,Curto,Intermediário,0.07119741100323626,-0.2025300601217362
s6777,Movie,For Colored Girls,,United States,2020-05-01,2010.0,R,134 min,Dramas,134.0,min,1,16.0,2010.0s,5.0,2020.0,1,Longo,Antigo,0.42394822006472493,0.4778251791693639
s4922,Movie,Kodachrome,Mark Raso,Canada,2018-04-20,2018.0,,105 min,"Comedies, Dramas",105.0,min,2,8.0,2010.0s,4.0,2018.0,1,Médio,Novo,0.3300970873786408,-0.42931513988543624
s3109,TV Show,Private Practice,,,2019-12-22,2012.0,TV-14,6 Seasons,"TV Comedies, TV Dramas",6.0,Seasons,2,14.0,2010.0s,12.0,2019.0,0,Série (Temporadas),Antigo,,0.25104009940566385
s6219,Movie,Badland,,United States,2020-03-26,2019.0,TV-14,117 min,Dramas,117.0,min,1,7.0,2010.0s,3.0,2020.0,1,Médio,Novo,0.36893203883495146,-0.5427076797672862
s6548,Movie,Dabbe 6: The Return,,,2019-04-17,2015.0,TV-MA,153 min,"Horror Movies, International Movies",153.0,min,2,11.0,2010.0s,4.0,2019.0,1,Longo,Intermediário,0.4854368932038835,-0.08913752023988618
